region_id,mean_electricity,mean_heatingfuels,region_name
BRA.10.R195b832999d63dca,0.491294061,-0.571735047,Agglomeration
BRA.10.R2025ec7d0497f5de,0.451699316,-0.558562377,Agglomeration
BRA.10.R65f327d5e9d8179e,0.466751439,-0.571422428,Agglomeration
BRA.10.R72cb2a13a1334024,0.42263012,-0.510582203,Agglomeration
BRA.10.R8902d59a14825115,0.48809679,-0.60279727,Agglomeration
BRA.10.Rca2fecfe62d74fcf,0.414146443,-0.510840274,Agglomeration
BRA.11.1343.2741,0.535064678,-0.587630363,Gua Clara
BRA.11.1343.Rc9ee20d28d96b4b6,0.54874831,-0.599498938,Agglomeration
BRA.11.1349.2748,0.389675098,-0.489960148,Antnio Joo
BRA.11.1349.2749,0.468840425,-0.53315621,Campestre
BRA.11.1354.2759,0.449955578,-0.510842991,Bataguassu
BRA.11.1354.2760,0.436984731,-0.501511718,Porto XV de Novembro
BRA.11.1358.2766,0.569562012,-0.642178631,Bonito
BRA.11.1358.2767,0.593490692,-0.671255733,Jabuti
BRA.11.1362.2776,0.502968224,-0.562476775,Anhandui
BRA.11.1362.2777,0.479708871,-0.543541618,Campo Grande
BRA.11.1362.2784,0.527223941,-0.58302493,Rochedinho
BRA.11.1362.Rfe0be9e49cc20a50,0.483768854,-0.546675062,Agglomeration
BRA.11.1364.2786,0.53753688,-0.583153491,Cassilndia
BRA.11.1364.2787,0.537808405,-0.583945897,Indaia do Sul
BRA.11.1370.2800,0.624584824,-0.713552426,Coxim
BRA.11.1370.R8d56035b61f6e47c,0.626964733,-0.717893361,Agglomeration
BRA.11.1374.2814,0.436627697,-0.507967904,Dourados
BRA.11.1374.2817,0.431544133,-0.506617788,Itaum
BRA.11.1374.2819,0.443511751,-0.51427741,Picadinha
BRA.11.1374.R59aba73b8d54f458,0.456284311,-0.519463493,Agglomeration
BRA.11.1374.R9f31e181df2cd8a4,0.450975379,-0.51617808,Agglomeration
BRA.11.1375.2823,0.356912505,-0.447183514,Eldorado
BRA.11.1375.2824,0.363783567,-0.451322507,Morumbi
BRA.11.1376.2825,0.434047107,-0.502305891,Culturama
BRA.11.1376.2826,0.434995463,-0.503346351,Ftima do Sul
BRA.11.1377.2827,0.430758298,-0.49985223,Glria de dourados
BRA.11.1377.Rb535b78b7b435200,0.423968543,-0.494912106,Agglomeration
BRA.11.1380.2832,0.513600096,-0.559142921,Inocncia
BRA.11.1380.Rf21123a57a34a68e,0.541705899,-0.592822934,Agglomeration
BRA.11.1381.R117759b20c7661f5,0.469499134,-0.532476095,Agglomeration
BRA.11.1381.Rc4635f1597504f31,0.439207192,-0.509843117,Agglomeration
BRA.11.1386.2847,0.511411214,-0.576189663,Boqueiro
BRA.11.1386.2848,0.546304797,-0.613600684,Jardim
BRA.11.1398.2864,0.539158566,-0.590276186,Paranaba
BRA.11.1398.R596402f8f3927378,0.525017177,-0.569514131,Agglomeration
BRA.11.1401.2870,0.409818969,-0.499825335,Cabeceira do Apa
BRA.11.1401.Ra016d1990215605c,0.358496709,-0.470074034,Agglomeration
BRA.11.1409.2887,0.523974188,-0.574776075,So Gabriel do Oeste
BRA.11.1409.Rc5faa2e54ed857cb,0.571103704,-0.628328555,Agglomeration
BRA.11.1418.Rd239cc5f38f1daf4,0.526384663,-0.579930873,Agglomeration
BRA.11.1418.Rd7663c588cd16dd1,0.512245052,-0.566236638,Agglomeration
BRA.11.1419.2904,0.433877492,-0.502183677,Vicentina
BRA.11.1419.Racb97d8a1d4f1cf3,0.425418335,-0.496235277,Agglomeration
BRA.11.R9a1735e39da7fdc8,0.494556656,-0.553964377,Agglomeration
BRA.11.Rad2f8adaa8d51c10,0.530110429,-0.583375361,Agglomeration
BRA.12.1421.2909,0.6110134,-0.689532804,gua Boa
BRA.12.1421.2911,0.634593461,-0.736790944,Nova Nazare de Borecaia
BRA.12.1421.R374d06c111ef09ee,0.606751077,-0.687056684,Agglomeration
BRA.12.1423.2914,0.560154418,-0.607270145,Alto Araguaia
BRA.12.1423.2915,0.577784972,-0.632338283,Buriti
BRA.12.1426.2918,0.621258543,-0.719975557,Alto Paraguai
BRA.12.1426.R255cc48d19fd0540,0.6376358,-0.756668331,Agglomeration
BRA.12.1427.2921,0.550568825,-0.596262503,Alto Taquari
BRA.12.1433.2929,0.596527009,-0.670987413,Rondolandia
BRA.12.1433.R4ec421809109543a,0.652515109,-0.747564504,Agglomeration
BRA.12.1434.2930,0.662996342,-0.817139569,Baro de Melgao
BRA.12.1434.2931,0.655684873,-0.796643882,Joselndia
BRA.12.1435.2932,0.637052659,-0.737811758,Barra do Garas
BRA.12.1435.2933,0.613451921,-0.693877269,Toricueije
BRA.12.1435.2934,0.63163081,-0.724878404,Vale dos Sonhos
BRA.12.1436.2935,0.650136447,-0.785361052,Assari
BRA.12.1436.2936,0.651327252,-0.79108943,Barra do Bugres
BRA.12.1436.2937,0.609810854,-0.687917517,Tapirapua
BRA.12.1441.2947,0.617643924,-0.6878562,Campo Novo do Parecis
BRA.12.1441.2948,0.588448693,-0.644212873,Itanorte
BRA.12.1441.2949,0.628208357,-0.701582809,Marechal Rondon
BRA.12.1442.2950,0.587118713,-0.650744007,Campo Verde
BRA.12.1442.2951,0.577283922,-0.634411622,Coronel Ponce
BRA.12.1455.2972,0.662800602,-0.821914487,Coxipo da Ponte
BRA.12.1455.2974,0.662610923,-0.821653709,Cuiaba
BRA.12.1455.R85c8fb65792bef56,0.642512759,-0.769900954,Agglomeration
BRA.12.1455.Rc7d703ec4e59fe1c,0.662806942,-0.822150188,Agglomeration
BRA.12.1462.2983,0.591498711,-0.655813408,General Carneiro
BRA.12.1462.2984,0.573697732,-0.627274903,Vila Paredao
BRA.12.1463.2985,0.639338362,-0.757197187,Glria d'Oeste
BRA.12.1463.2986,0.639878925,-0.758971586,Monte Castelo d'Oeste
BRA.12.1465.2991,0.587906402,-0.649370764,Guiratinga
BRA.12.1465.2992,0.604072999,-0.67776136,Toriparu
BRA.12.1465.R9d6470030b0c3159,0.569487099,-0.620565938,Agglomeration
BRA.12.1469.2997,0.596520267,-0.667037919,Celma
BRA.12.1469.2998,0.628799493,-0.730816358,Jaciara
BRA.12.1471.3000,0.605445473,-0.686124328,Jauru
BRA.12.1471.3001,0.584282002,-0.644555663,Lucialva
BRA.12.1472.3004,0.644166987,-0.745733353,Juara
BRA.12.1472.Rb34eced22929c795,0.647564111,-0.746897972,Agglomeration
BRA.12.1475.3012,0.635109184,-0.743891244,Juscimeira
BRA.12.1475.R6710b85c6588e7b5,0.630097785,-0.732363756,Agglomeration
BRA.12.1477.3016,0.617496326,-0.71030993,Groslndia
BRA.12.1477.3017,0.61895732,-0.715339856,Lucas do Rio Verde
BRA.12.1482.3023,0.631391461,-0.740257509,Mirassol d'Oeste
BRA.12.1482.3024,0.629295205,-0.734455251,Sonho Azul
BRA.12.1485.3029,0.659133421,-0.808415133,Pirizal
BRA.12.1485.R0b3bd2da0271bd2a,0.649897539,-0.786091041,Agglomeration
BRA.12.1487.3033,0.593752432,-0.664214802,Nova Brazilandia
BRA.12.1487.3034,0.597999233,-0.672685284,Riolndia
BRA.12.1503.3053,0.605751966,-0.681001656,Pedra Preta
BRA.12.1503.3054,0.639559638,-0.750327486,So Jos do Planalto
BRA.12.1514.3071,0.600505388,-0.672890764,Poxoro
BRA.12.1514.R30759050c1ae0b52,0.594413118,-0.661908154,Agglomeration
BRA.12.1521.3078,0.639881856,-0.751250554,Anhumas
BRA.12.1521.3079,0.632011963,-0.736574172,Boa Vista
BRA.12.1521.3080,0.6220368,-0.712863489,Nova Galileia
BRA.12.1521.R5e70d52b5a477a3c,0.617096394,-0.703803677,Agglomeration
BRA.12.1522.3083,0.635337588,-0.753543566,Arruda
BRA.12.1522.3084,0.639290401,-0.762028123,Bauxi
BRA.12.1522.3085,0.627860711,-0.736951631,Marzago
BRA.12.1522.3086,0.651942697,-0.79589621,Rosrio Oeste
BRA.12.1527.3095,0.652283259,-0.785474021,Mimoso
BRA.12.1527.R5308b002d73f5b64,0.651399569,-0.788489735,Agglomeration
BRA.12.1529,0.601373147,-0.673207996,So Jos do Povo
BRA.12.1532.3104,0.638759123,-0.759041649,Santa F
BRA.12.1532.3105,0.63185961,-0.741235397,So Jos dos Quatro Marcos
BRA.12.1537.3112,0.613226133,-0.69078608,So Jorge
BRA.12.1537.R446a75e94c63560e,0.617744801,-0.704668427,Agglomeration
BRA.12.1538.3118,0.620076305,-0.719358487,Sorriso
BRA.12.1538.R1ace1cea4cf83c4c,0.612002514,-0.701981304,Agglomeration
BRA.12.1538.R76c5e4494821e53e,0.604561565,-0.679348177,Agglomeration
BRA.12.1543.3131,0.656962279,-0.806574917,Passagem da Conceicao
BRA.12.1543.R089ec711a3eb4f3f,0.66282416,-0.822003221,Agglomeration
BRA.12.1543.Re35a9ff74f66c469,0.662807127,-0.822150911,Agglomeration
BRA.12.R3dc59806fbd9d075,0.624251443,-0.726475757,Agglomeration
BRA.12.R5cffdd5170ccba83,0.619672255,-0.70831876,Agglomeration
BRA.12.R729865a46d9bb141,0.585436195,-0.644604874,Agglomeration
BRA.13.1560.3165,0.27317129,-0.325664711,Alm Paraba
BRA.13.1560.3166,0.275045725,-0.327056596,Angustura
BRA.13.1561.3167,0.250763157,-0.360318424,Alfenas
BRA.13.1561.3168,0.247898819,-0.36316156,Barranco Alto
BRA.13.1583.3210,0.43928102,-0.482477336,Araguari
BRA.13.1583.R6ebf74d024dc88b0,0.46820889,-0.503551345,Agglomeration
BRA.13.1595.3229,0.280284577,-0.339851477,Sobral Pinto
BRA.13.1595.R77a9143226524757,0.280167401,-0.339756062,Agglomeration
BRA.13.1603.3241,0.264363599,-0.377997446,Baro de Cocais
BRA.13.1603.3242,0.264624442,-0.377953815,Cocais
BRA.13.1604.3245,0.316318311,-0.353561448,Silveira Carvalho
BRA.13.1604.R0342e3385cc0d48a,0.304966746,-0.348534536,Agglomeration
BRA.13.1605.3246,0.164152893,-0.384745075,Barbacena
BRA.13.1605.R1b290592c3b2a55f,0.158704181,-0.389060352,Agglomeration
BRA.13.1610.R2b305ae3343520de,0.264194222,-0.379709913,Agglomeration
BRA.13.1610.R3c5338934e4f1aab,0.265705696,-0.379801701,Agglomeration
BRA.13.1610.Rbdae5fa597fccbba,0.263244813,-0.379525279,Agglomeration
BRA.13.1611.3277,0.342850156,-0.39617605,Bom Jesus do Bagre
BRA.13.1611.R72c2b47bdd6429f5,0.399548611,-0.429835798,Agglomeration
BRA.13.1616.R93fc2502caa2224d,0.272035032,-0.380254743,Agglomeration
BRA.13.1616.Rac1cad6cd5fa4181,0.267101651,-0.37908006,Agglomeration
BRA.13.1623.3304,0.367648098,-0.415506028,Bom despacho
BRA.13.1623.3305,0.377728395,-0.42163739,Engenho do Ribeiro
BRA.13.1624.3306,0.129245077,-0.432445334,Bom Jardim de Minas
BRA.13.1624.3307,0.131064296,-0.428579382,Tabuao
BRA.13.1633.3321,0.13239732,-0.467788312,Borda da Mata
BRA.13.1633.3322,0.145336932,-0.443761442,Cervo
BRA.13.1633.3323,0.132139437,-0.468311975,Sertaozinho
BRA.13.1639.3336,0.491260443,-0.523930124,Brazilandia de Minas
BRA.13.1639.R61d36ed059e52340,0.151777274,-0.425174617,Agglomeration
BRA.13.1643.3345,0.427335046,-0.467156079,Buenpolis
BRA.13.1643.3346,0.376188745,-0.443455504,Curimatai
BRA.13.1645.3348,0.486439096,-0.518650485,Buritis
BRA.13.1645.Rcb91b195bb0af8eb,0.462302299,-0.494579846,Agglomeration
BRA.13.1646.3351,0.473420471,-0.50585113,Buritizeiro
BRA.13.1646.Rdbe0af29702744bf,0.485198849,-0.517851071,Agglomeration
BRA.13.1647,0.440889838,-0.479346089,Cabeceira Grande
BRA.13.1655.3368,0.237283788,-0.384505937,Caet
BRA.13.1655.3369,0.235824066,-0.3850595,Morro Vermelho
BRA.13.1655.R3eb09d519a26f5d7,0.236783003,-0.385674237,Agglomeration
BRA.13.1668.3391,0.230625818,-0.35607176,Campo Belo
BRA.13.1668.3392,0.230659521,-0.355229951,Porto dos Mendes
BRA.13.1671.3395,0.314316761,-0.407645084,Campos Altos
BRA.13.1671.3396,0.318409662,-0.410498957,So Jernimo dos Pocoes
BRA.13.1692.3428,0.229293426,-0.37580953,Caratinga
BRA.13.1692.R1c039a58c9f4bba7,0.278162247,-0.362436106,Agglomeration
BRA.13.1692.Rc027ce2600ea12a7,0.298915845,-0.379007386,Agglomeration
BRA.13.1702.3451,0.362381009,-0.434394737,Carmo do Paranaiba
BRA.13.1702.3452,0.374257145,-0.439262868,Quintinos
BRA.13.1703.3453,0.265127848,-0.366279317,Carmo do Rio Claro
BRA.13.1703.3454,0.244371315,-0.364684723,Itaci
BRA.13.1707.3461,0.126265816,-0.450349472,Carvalhos
BRA.13.1707.3462,0.108838314,-0.492398978,Franceses
BRA.13.1712.3469,0.316914612,-0.355230523,Cataguases
BRA.13.1712.Rba5a3fcb5dd013f3,0.317130585,-0.355347347,Agglomeration
BRA.13.1712.Rfcb5e1f0277046fe,0.309403985,-0.351963806,Agglomeration
BRA.13.1741.3520,0.193246172,-0.36793475,Aguas de Contendas
BRA.13.1741.3521,0.19379618,-0.367609641,Conceio do Rio Verde
BRA.13.1748.3530,0.408526584,-0.448683401,Conquista
BRA.13.1748.R878fe3b1750f4a7d,0.400413747,-0.444625854,Agglomeration
BRA.13.1749.3533,0.197765337,-0.368423986,Buarque de Macedo
BRA.13.1749.3534,0.208613446,-0.366480731,Conselheiro Lafaiete
BRA.13.1754.3547,0.361901347,-0.414658026,Conceicao de Tronqueiras
BRA.13.1754.3549,0.316863634,-0.404892589,Cordisburgo
BRA.13.1754.3550,0.196154942,-0.375409699,Cordislndia
BRA.13.1754.3551,0.439409378,-0.474169915,Corinto
BRA.13.1754.3552,0.386553429,-0.429112433,Lagoa Bonita
BRA.13.1754.R7e1c6f0648653bcb,0.438746566,-0.477243711,Agglomeration
BRA.13.1772.3581,0.184847447,-0.369346286,Cristiano Otoni
BRA.13.1772.3582,0.18477797,-0.369399403,So Caetano
BRA.13.1777.3588,0.340480594,-0.370918611,Aldeia
BRA.13.1777.3589,0.292861562,-0.350402736,Cuparaque
BRA.13.1779.3591,0.379284609,-0.426764876,Anguereta
BRA.13.1779.3594,0.393964973,-0.436526443,Santa Rita do Cedro
BRA.13.1779.3595,0.42976138,-0.46596198,Tomas Gonzaga
BRA.13.1779.R0117a24ea4007c78,0.388020673,-0.435110524,Agglomeration
BRA.13.1783.3600,0.423958522,-0.460668896,Delta
BRA.13.1787.3608,0.282529249,-0.431793164,Diamantina
BRA.13.1787.Rda37eb2d79a8e2e1,0.323876596,-0.429529475,Agglomeration
BRA.13.1789.3618,0.392424421,-0.422776792,Conceicao de Minas
BRA.13.1789.3619,0.283606986,-0.376150511,Dionsio
BRA.13.1794.3626,0.308804784,-0.379413605,Divinpolis
BRA.13.1794.3627,0.305550621,-0.379067086,Santo Antonio dos Campos
BRA.13.1803.3637,0.280167401,-0.339756062,Dona Euzbia
BRA.13.1803.3638,0.280167401,-0.339756062,So Manoel do Guaiacu
BRA.13.1818.3664,0.291872799,-0.388002298,Andiroba
BRA.13.1818.Rd38ef3748a667ca6,0.28196067,-0.382435464,Agglomeration
BRA.13.1820.3669,0.465780529,-0.497534847,Espinosa
BRA.13.1820.3670,0.469924367,-0.502393721,Itamirim
BRA.13.1823,0.300245246,-0.341189574,Estrela dalva
BRA.13.1827.3685,0.194728357,-0.346174335,Ewbank da Cmara
BRA.13.1839.3710,0.244408683,-0.375663043,Formiga
BRA.13.1839.R5347236a911fc9bb,0.262970056,-0.366168355,Agglomeration
BRA.13.1845.3718,0.431220797,-0.464373823,Canabrava
BRA.13.1845.3719,0.425134262,-0.466003033,Francisco Dumont
BRA.13.1845.3720,0.414761225,-0.448845529,Tocoios de Minas
BRA.13.1855.3732,0.389858428,-0.416115423,Galilia
BRA.13.1855.3733,0.365218959,-0.39538016,Sapucaia do Norte
BRA.13.1863.3749,0.413104434,-0.439141366,Governador Valadares
BRA.13.1863.R03fc12e25a5d613d,0.386776649,-0.415247443,Agglomeration
BRA.13.1863.Rfebe9b0945ce4ea0,0.41255176,-0.441364858,Agglomeration
BRA.13.1866.3758,0.300663858,-0.406420942,Correntinho
BRA.13.1866.3759,0.336641685,-0.404085825,Farias
BRA.13.1866.3760,0.330979222,-0.403904577,Guanhes
BRA.13.1866.3761,0.325443732,-0.400587752,Sapucaia de Guanhaes
BRA.13.1870.3766,0.266430101,-0.372927858,Guaranesia
BRA.13.1870.3767,0.216104137,-0.385425283,Santa Cruz do Prata
BRA.13.1880.3780,0.354028239,-0.397159381,Iapu
BRA.13.1880.3781,0.402207707,-0.431009056,So Sebastio da Barra
BRA.13.1882.3784,0.357361162,-0.425877805,Ibi
BRA.13.1882.R351d3f203a8f6c75,0.308303099,-0.410714531,Agglomeration
BRA.13.1883.3786,0.484439275,-0.516616634,Bom Jesus da Vereda
BRA.13.1883.3787,0.485364712,-0.517589426,Ibia
BRA.13.1892.3800,0.308960856,-0.38977599,Corguinhos
BRA.13.1892.3801,0.317056306,-0.389519643,Iguatama
BRA.13.1905.3823,0.342458825,-0.39601378,Barra Alegre
BRA.13.1905.3824,0.345722112,-0.397225098,Ipatinga
BRA.13.1909.3828,0.252644043,-0.387035272,Ipoema
BRA.13.1909.3829,0.254202648,-0.385407974,Itabira
BRA.13.1909.3830,0.292418515,-0.383588787,Ita de Minas
BRA.13.1910.3831,0.335951782,-0.3820683,Boa Uniao de Itabirinha
BRA.13.1910.3832,0.257399215,-0.387506864,Senhora do Carmo
BRA.13.1911.3833,0.164487433,-0.437362525,Acurui
BRA.13.1911.3834,0.182902775,-0.39942126,Bacao
BRA.13.1911.3835,0.324282547,-0.366568376,Itabirinha de Mantena
BRA.13.1911.3836,0.191214097,-0.397471714,Itabirito
BRA.13.1912.3837,0.168813443,-0.427528476,So Goncalo do Monte
BRA.13.1916.3841,0.335277741,-0.395235201,Itaip
BRA.13.1916.3842,0.11622032,-0.497020248,Itajub
BRA.13.1916.3843,0.115267244,-0.499331858,Lourenco Velho
BRA.13.1917.3847,0.121015715,-0.484800196,Piedade
BRA.13.1917.R606d51d1a10eddfb,0.321792399,-0.420909454,Agglomeration
BRA.13.1919.3851,0.280167401,-0.339756062,Itamarati de Minas
BRA.13.1919.Rdbaca812ba268950,0.406091306,-0.437075948,Agglomeration
BRA.13.1924.3856,0.377954834,-0.408888674,Edgard Melo
BRA.13.1924.3857,0.093293673,-0.568949848,Itanhandu
BRA.13.1924.3858,0.378338245,-0.408975174,Itanhomi
BRA.13.1933.3872,0.440588267,-0.467894078,Itinga
BRA.13.1933.3873,0.425201071,-0.453506377,Jacare
BRA.13.1943.3891,0.359602962,-0.402874612,Jaguarau
BRA.13.1943.3892,0.387877841,-0.419680928,Lagoa de Pau
BRA.13.1946.3897,0.461145026,-0.490541461,Janaba
BRA.13.1946.3899,0.47384103,-0.50505929,Vila Nova dos Pocoes
BRA.13.1946.R840dfacddabfb8e3,0.452065286,-0.481777097,Agglomeration
BRA.13.1947.3901,0.50405094,-0.542083595,Januria
BRA.13.1947.R3a8cd8c65481c222,0.487458502,-0.520875308,Agglomeration
BRA.13.1947.R67904711beca9c7e,0.497432364,-0.531918569,Agglomeration
BRA.13.1967.R109c3da23177ca67,0.201117349,-0.338704827,Agglomeration
BRA.13.1967.R9849e5e3132f4f46,0.209682771,-0.33423858,Agglomeration
BRA.13.1970.3969,0.50075117,-0.543216605,Porto Agrario
BRA.13.1970.R89d553c13576bcf2,0.49098614,-0.527352283,Agglomeration
BRA.13.1973.3974,0.318112434,-0.389770796,Lagoa da Prata
BRA.13.1973.3975,0.279447149,-0.381708769,Martins Guimaraes
BRA.13.1976,0.374723136,-0.44124198,Lagoa Formosa
BRA.13.1978.3986,0.309994697,-0.387971259,Logoinha de Fora
BRA.13.1978.Re4b3945bc928927c,0.309994697,-0.387971259,Agglomeration
BRA.13.1982.3991,0.316995785,-0.354083158,Laranjal
BRA.13.1982.3992,0.316993738,-0.354065184,So Joo da Sapucaia
BRA.13.1987.3999,0.285301662,-0.335283948,Leopoldina
BRA.13.1987.4002,0.316399297,-0.354705429,Ribeiro Junqueira
BRA.13.1987.R0e86ec4ad70d50e1,0.284630332,-0.336721182,Agglomeration
BRA.13.1989.4006,0.158465144,-0.375359773,Lima Duarte
BRA.13.1989.R61b46679220fe52f,0.146271118,-0.396841617,Agglomeration
BRA.13.1991.4010,0.46735285,-0.49791093,Lontra
BRA.13.1991.4011,0.466143084,-0.49669066,Umbuzeiro
BRA.13.1995.4015,0.347654348,-0.405174207,Esteios
BRA.13.1995.4016,0.348108846,-0.405535028,Luz
BRA.13.1997.4018,0.214145381,-0.369598391,Douradinho
BRA.13.1997.4019,0.225246826,-0.365648317,Machado
BRA.13.2001.4027,0.499350798,-0.539682717,Manga
BRA.13.2001.4028,0.490025148,-0.525564858,Nhandutiba
BRA.13.2004.4039,0.288849617,-0.34051218,Mantena
BRA.13.2004.Rc0c967d4dd90b580,0.325467133,-0.366527223,Agglomeration
BRA.13.2005.4040,0.227199571,-0.323021462,Engenho Novo
BRA.13.2005.4041,0.227739257,-0.323462153,Mar de Espanha
BRA.13.2005.4042,0.228816476,-0.324237248,Saudade
BRA.13.2008.R90d48ce597b22a5c,0.244274436,-0.367047978,Agglomeration
BRA.13.2008.Rf8a8cd03e61d9e58,0.231049654,-0.368027066,Agglomeration
BRA.13.2018.4069,0.28331426,-0.380408904,Mateus Leme
BRA.13.2018.Refc4cf7bb9a082d5,0.246208845,-0.376659155,Agglomeration
BRA.13.2027.4083,0.354940337,-0.399910401,Medina
BRA.13.2027.4084,0.393580769,-0.425639678,Tuparece
BRA.13.2041.4104,0.489992289,-0.525356858,Montalvnia
BRA.13.2041.Rfc47ae2c9761a346,0.481541633,-0.513870332,Agglomeration
BRA.13.2049.4120,0.422486716,-0.46100245,Montes Claros
BRA.13.2049.Re8c22409a6caf03d,0.435724721,-0.470082803,Agglomeration
BRA.13.2055.4137,0.296262797,-0.346538732,Muria
BRA.13.2055.Ra26b9d2347d537da,0.258401299,-0.342164798,Agglomeration
BRA.13.2059.4148,0.359386193,-0.382324556,Nanuque
BRA.13.2059.4149,0.356201644,-0.382663819,Vila Pereira
BRA.13.2073.4167,0.339022019,-0.395425702,Boa Vista de Minas
BRA.13.2073.4168,0.335176224,-0.394376089,Nova Serrana
BRA.13.2082.4180,0.177918312,-0.378970765,Morro do Ferro
BRA.13.2082.4181,0.231282987,-0.359417675,Oliveira
BRA.13.2088.R9e758192348dc328,0.17678568,-0.40434651,Agglomeration
BRA.13.2088.Rdbefe4b7bf80fa3b,0.180762812,-0.405599255,Agglomeration
BRA.13.2093.4205,0.440939513,-0.47469883,Paineiras
BRA.13.2093.4206,0.440182668,-0.47353539,Pocoes de Paineiras
BRA.13.2096.4210,0.316993738,-0.354065184,Cisneiros
BRA.13.2096.Rc035a173c4be87e5,0.302891129,-0.35298419,Agglomeration
BRA.13.2097.4213,0.315662113,-0.352405835,Itapirucu
BRA.13.2097.4214,0.316892212,-0.353989408,Palma
BRA.13.2099.4216,0.28072855,-0.382942629,Ascenso
BRA.13.2099.4218,0.292170918,-0.385932491,Corrego do Barro
BRA.13.2099.4219,0.280773663,-0.382950737,Par de Minas
BRA.13.2099.R084170331c725f2f,0.300568574,-0.385390525,Agglomeration
BRA.13.2110.4238,0.402568586,-0.457535362,Patos de Minas
BRA.13.2110.4239,0.428143003,-0.475204085,Pilar
BRA.13.2110.4241,0.386522679,-0.445750043,Santana de Patos
BRA.13.2110.R3274d4cf1506a209,0.395717004,-0.45221305,Agglomeration
BRA.13.2132.4274,0.412944043,-0.440259459,Periquito
BRA.13.2132.Rf6b44b2c30c993ae,0.410098051,-0.437899108,Agglomeration
BRA.13.2137.4280,0.150686674,-0.402200893,Paraiso da Piedade
BRA.13.2137.Rde8b1663bac9b781,0.15168545,-0.400036431,Agglomeration
BRA.13.2139.4284,0.282430664,-0.379463863,Pimenta
BRA.13.2139.4285,0.256893261,-0.371875853,Santo Hilario
BRA.13.2147.4297,0.31163007,-0.347396331,Pirapetinga
BRA.13.2147.R325e2e43c35b80a9,0.311527488,-0.347329325,Agglomeration
BRA.13.2155.4309,0.347335587,-0.380767681,Pocrane
BRA.13.2155.Rea1d3679615025c1,0.351774423,-0.382572172,Agglomeration
BRA.13.2156.4310,0.401791429,-0.440981958,Pompu
BRA.13.2156.4311,0.399237811,-0.439308306,Silva Campos
BRA.13.2157.4314,0.304842427,-0.367072869,Rosario do Pontal
BRA.13.2157.4315,0.253216551,-0.355641219,Vau-Acu
BRA.13.2157.Rbb86c8e6809a101d,0.304657029,-0.367024375,Agglomeration
BRA.13.2163.4330,0.175628978,-0.394611929,Pouso Alegre
BRA.13.2163.4331,0.148309937,-0.434314445,So Jos do Pantano
BRA.13.2174.4348,0.352051712,-0.419183681,Quartel de So Joo
BRA.13.2174.4349,0.373861322,-0.425557708,Quartel Geral
BRA.13.2178.4360,0.311594419,-0.347393657,Recreio
BRA.13.2178.R664f6f6151018d4f,0.312518145,-0.348497869,Agglomeration
BRA.13.2180.4362,0.176358113,-0.379292107,Jacarandira
BRA.13.2180.4363,0.183864609,-0.370601843,Resende Costa
BRA.13.2181.4369,0.334735009,-0.369458958,Resplendor
BRA.13.2181.R722ffcee4f40fb88,0.355558159,-0.382667732,Agglomeration
BRA.13.2188.4379,0.353639999,-0.392568059,Jurumirim
BRA.13.2188.4380,0.353634128,-0.392525336,Rio Casca
BRA.13.2196.4394,0.268973946,-0.371334219,Padre Pinto
BRA.13.2196.4395,0.286759488,-0.376375105,Rio Piracicaba
BRA.13.2207.4408,0.263358485,-0.379663657,Carvalho de Brito
BRA.13.2207.4409,0.256587539,-0.380523636,Mestre Caetano
BRA.13.2207.4410,0.254428752,-0.381585791,Ravena
BRA.13.2207.4411,0.263345721,-0.379665092,Sabar
BRA.13.2209.4415,0.321129601,-0.40588169,Desemboque
BRA.13.2209.4416,0.34843484,-0.419389201,Sacramento
BRA.13.2217.4430,0.173434421,-0.427824165,Conceicao do Rio Acima
BRA.13.2217.4431,0.263332283,-0.376873447,Floralia
BRA.13.2217.4432,0.266159937,-0.377682493,Santa Brbara
BRA.13.2217.R7412d4ceb2672d74,0.251381945,-0.378654383,Agglomeration
BRA.13.2224.4441,0.388781233,-0.444640634,Santa Juliana
BRA.13.2224.4442,0.363152246,-0.431545113,Zelandia
BRA.13.2225.4443,0.268462581,-0.380140355,Santa Luzia
